ordinal{string},comment{string},originator{string},norad_cat_id{string},object_name{string},object_type{string},classification_type{string},intldes{string},epoch{timestamp},epoch_microseconds{integer},mean_motion{decimal},eccentricity{decimal},inclination{decimal},ra_of_asc_node{decimal},arg_of_pericenter{decimal},mean_anomaly{decimal},ephemeris_type{string},element_set_no{string},rev_at_epoch{integer},bstar{decimal},mean_motion_dot{decimal},mean_motion_ddot{string},file{string},tle_line0{string},tle_line1{string},tle_line2{string},object_id{string},object_number{string},semimajor_axis{decimal},period{decimal},apogee{decimal},perigee{decimal}
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,12551,COSMOS 1249 FUEL CORE,PAYLOAD,U,81021C,2019-02-22T04:35:56Z,917536,13.9048749100000002,0.00467840000000000009,64.9654000000000025,17.4126000000000012,336.861800000000017,23.0337999999999994,0,999,93020,-6.26540000000000019e-06,-9.79999999999999934e-07,0,2414274,0 COSMOS 1249 FUEL CORE,1 12551U 81021C   19053.19163099 -.00000098  00000-0 -62654-5 0  9999,2 12551  64.9654  17.4126 0046784 336.8618  23.0338 13.90487491930204,1981-021C,12551,7305.0590000000002,103.560000000000002,961.100000000000023,892.748000000000047
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,41969,FLOCK 3P 6,PAYLOAD,U,17008X,2019-02-22T04:36:02Z,425536,15.2507456099999992,0.000813699999999999992,97.4201999999999941,121.270300000000006,178.795500000000004,181.330399999999997,0,999,11203,4.78310000000000033e-05,1.12500000000000007e-05,0,2414350,0 FLOCK 3P 6,1 41969U 17008X   19053.19169474  .00001125  00000-0  47831-4 0  9990,2 41969  97.4202 121.2703 0008137 178.7955 181.3304 15.25074561112035,2017-008X,41969,6868.69800000000032,94.4210000000000065,496.151999999999987,484.97399999999999
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,42042,FLOCK 3P 56,PAYLOAD,U,17008CY,2019-02-22T04:36:31Z,152672,15.2626009800000002,0.000631099999999999999,97.4197999999999951,121.992099999999994,204.186499999999995,155.907800000000009,0,999,11204,9.37589999999999946e-05,2.35699999999999996e-05,0,2414350,0 FLOCK 3P 56,1 42042U 17008CY  19053.19202723  .00002357  00000-0  93759-4 0  9996,2 42042  97.4198 121.9921 0006311 204.1865 155.9078 15.26260098112046,2017-008CY,42042,6865.14099999999962,94.347999999999999,491.338000000000022,482.673000000000002
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,20193,SIRIUS W (MARCOPOLO 1),PAYLOAD,U,89067A,2019-02-22T04:36:52Z,164288,0.991898469999999977,0.0012354,14.0891999999999999,21.3524999999999991,324.349199999999996,39.8059999999999974,0,999,9066,0,-2.70999999999999989e-06,0,2414407,0 SIRIUS W (MARCOPOLO 1),1 20193U 89067A   19053.19227042 -.00000271  00000-0  00000+0 0  9990,2 20193  14.0892  21.3525 0012354 324.3492  39.8060  0.99189847 90663,1989-067A,20193,42470.7920000000013,1451.76099999999997,36145.125,36040.1880000000019
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,7827,COSMOS 738,PAYLOAD,U,75045G,2019-02-22T04:37:08Z,558688,12.4420081299999996,0.00261949999999999987,74.017399999999995,126.581199999999995,280.438699999999983,141.339300000000009,0,999,98691,0.000154529999999999999,5.99999999999999946e-08,0,2414273,0 COSMOS 738,1  7827U 75045G   19053.19246017  .00000006  00000-0  15453-3 0  9990,2  7827  74.0174 126.5812 0026195 280.4387 141.3393 12.44200813986911,1975-045G,7827,7866.98199999999997,115.736000000000004,1509.45499999999993,1468.24000000000001
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,1208,SECOR 3,PAYLOAD,U,65016E,2019-02-22T04:37:14Z,33856,13.9557347499999995,0.00204149999999999991,70.0792000000000002,112.056100000000001,349.996199999999988,73.2381000000000029,0,999,74679,1.85500000000000003e-05,-2.70000000000000009e-07,0,2414278,0 SECOR 3,1  1208U 65016E   19053.19252354 -.00000027  00000-0  18550-4 0  9991,2  1208  70.0792 112.0561 0020415 349.9962  73.2381 13.95573475746794,1965-016E,1208,7287.30000000000018,103.183000000000007,924.04200000000003,894.288000000000011
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,13243,COSMOS 1372,PAYLOAD,U,82052A,2019-02-22T04:37:16Z,285440,13.8596382699999996,0.00271650000000000016,64.904200000000003,16.1488000000000014,7.86359999999999992,352.28449999999998,0,999,27620,-4.46619999999999969e-06,-9.5000000000000001e-07,0,2414305,0 COSMOS 1372,1 13243U 82052A   19053.19254960 -.00000095  00000-0 -44662-5 0  9997,2 13243  64.9042  16.1488 0027165   7.8636 352.2845 13.85963827276207,1982-052A,13243,7320.94599999999991,103.897999999999996,962.698999999999955,922.923999999999978
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,3081,COSMOS 198,PAYLOAD,U,67127A,2019-02-22T04:37:16Z,972320,13.9322218400000004,0.00366849999999999989,65.1423000000000059,71.886099999999999,313.013899999999978,46.785499999999999,0,999,60180,-3.1203999999999998e-07,-8.99999999999999959e-07,0,2414344,0 COSMOS 198,1  3081U 67127A   19053.19255755 -.00000090  00000-0 -31204-6 0  9999,2  3081  65.1423  71.8861 0036685 313.0139  46.7855 13.93222184601809,1967-127A,3081,7295.4970000000003,103.356999999999999,944.125999999999976,890.599000000000046
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,23105,STEP 2,PAYLOAD,U,94029A,2019-02-22T04:37:27Z,817248,14.7574015599999999,0.0105801999999999997,81.946700000000007,334.764499999999998,254.634399999999999,104.3155,0,999,32497,2.33740000000000002e-05,1.9700000000000002e-06,0,2414240,0 STEP 2,1 23105U 94029A   19053.19268307  .00000197  00000-0  23374-4 0  9999,2 23105  81.9467 334.7645 0105802 254.6344 104.3155 14.75740156324978,1994-029A,23105,7020.93900000000031,97.578000000000003,717.086999999999989,568.520999999999958
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,20281,MAGION 2,PAYLOAD,U,89080B,2019-02-22T04:37:27Z,442272,12.5886952099999991,0.119114899999999996,82.6059999999999945,313.183699999999988,42.4543000000000035,326.271299999999997,0,999,34511,5.11090000000000014e-05,1.99000000000000001e-06,0,2414273,0 MAGION 2,1 20281U 89080B   19053.19267873  .00000199  00000-0  51109-4 0  9998,2 20281  82.6060 313.1837 1191149  42.4543 326.2713 12.58869521345116,1989-080B,20281,7805.7510000000002,114.388000000000005,2357.39699999999993,497.834000000000003
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,25344,IRIDIUM 73,PAYLOAD,U,98032C,2019-02-22T04:37:29Z,368992,14.4916108700000006,0.000233400000000000008,86.4424999999999955,303.008199999999988,103.226600000000005,256.919800000000009,0,999,9661,2.33370000000000003e-05,1.08999999999999994e-06,0,2414527,0 IRIDIUM 73,1 25344U 98032C   19053.19270103  .00000109  00000-0  23337-4 0  9993,2 25344  86.4425 303.0082 0002334 103.2266 256.9198 14.49161087 96610,1998-032C,25344,7106.52599999999984,99.3670000000000044,730.049999999999955,726.732999999999947
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,42838,LEMUR 2 ANDIS,PAYLOAD,U,17042P,2019-02-22T04:37:41Z,522016,14.9176875199999994,0.00147569999999999993,97.5794999999999959,311.434300000000007,84.8063999999999965,275.483900000000006,0,999,8762,6.65269999999999951e-05,6.18000000000000012e-06,0,2414313,0 LEMUR 2 ANDIS,1 42838U 17042P   19053.19284169  .00000618  00000-0  66527-4 0  9992,2 42838  97.5795 311.4343 0014757  84.8064 275.4839 14.91768752 87623,2017-042P,42838,6970.55699999999979,96.5289999999999964,602.70799999999997,582.134999999999991
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,21940,INMARSAT 2-F4,PAYLOAD,U,92021B,2019-02-22T04:37:44Z,922720,0.979452230000000035,0.000363800000000000007,9.95330000000000048,28.3733000000000004,349.393899999999974,11.0913000000000004,0,999,9773,0,-2.15000000000000017e-06,0,2414544,0 INMARSAT 2-F4,1 21940U 92021B   19053.19288105 -.00000215  00000-0  00000+0 0  9990,2 21940   9.9533  28.3733 0003638 349.3939  11.0913  0.97945223 97735,1992-021B,21940,42829.8280000000013,1470.20900000000006,36467.2739999999976,36436.1109999999971
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,21732,COSMOS 2161,PAYLOAD,U,91068E,2019-02-22T04:38:04Z,985664,12.65202107,0.000980200000000000082,82.5773999999999972,199.429699999999997,298.88130000000001,114.886099999999999,0,999,26557,-1.47529999999999992e-05,8.00000000000000017e-08,0,2414295,0 COSMOS 2161,1 21732U 91068E   19053.19311326  .00000008  00000-0 -14753-4 0  9996,2 21732  82.5774 199.4297 0009802 298.8813 114.8861 12.65202107265579,1991-068E,21732,7779.68299999999999,113.814999999999998,1409.173,1393.92200000000003
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43633,HORIZONS 3E,PAYLOAD,U,18074B,2019-02-22T04:38:07Z,536192,1.00271492000000007,2.98999999999999983e-05,0.00540000000000000029,291.557599999999979,36.7220999999999975,62.0150999999999968,0,999,156,0,-5.40000000000000018e-07,0,2414356,0 HORIZONS 3E,1 43633U 18074B   19053.19314278 -.00000054  00000-0  00000+0 0  9991,2 43633   0.0054 291.5576 0000299  36.7221  62.0151  1.00271492  1569,2018-074B,43633,42164.8139999999985,1436.10100000000011,35787.9389999999985,35785.4179999999978
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,14372,COSMOS 1500,PAYLOAD,U,83099A,2019-02-22T04:38:17Z,293344,15.1828190500000009,0.00168699999999999991,82.513300000000001,95.4441000000000059,105.612399999999994,317.044500000000028,0,999,93109,2.84380000000000011e-05,6.18000000000000012e-06,0,2414333,0 COSMOS 1500,1 14372U 83099A   19053.19325571  .00000618  00000-0  28438-4 0  9991,2 14372  82.5133  95.4441 0016870 105.6124 317.0445 15.18281905931095,1983-099A,14372,6889.16899999999987,94.8439999999999941,522.655999999999949,499.411999999999978
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,11538,COSMOS 1130,PAYLOAD,U,79084A,2019-02-22T04:38:23Z,489952,12.5622360799999999,0.00531470000000000033,74.0237000000000052,53.2075000000000031,190.101900000000001,246.239100000000008,0,999,80747,-5.1941000000000003e-05,-2.49999999999999989e-07,0,2414230,0 COSMOS 1130,1 11538U 79084A   19053.19332743 -.00000025  00000-0 -51941-4 0  9999,2 11538  74.0237  53.2075 0053147 190.1019 246.2391 12.56223608807474,1979-084A,11538,7816.70700000000033,114.629000000000005,1480.11599999999999,1397.029
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,4793,NOAA 1,PAYLOAD,U,70106A,2019-02-22T04:38:33Z,948672,12.5398865900000001,0.00321740000000000003,101.718400000000003,123.209000000000003,151.187900000000013,270.476800000000026,0,999,20624,3.99479999999999977e-05,-3.80000000000000015e-07,0,2414547,0 NOAA 1,1  4793U 70106A   19053.19344848 -.00000038  00000-0  39948-4 0  9995,2  4793 101.7184 123.2090 0032174 151.1879 270.4768 12.53988659206247,1970-106A,4793,7825.99200000000019,114.832999999999998,1473.03600000000006,1422.67800000000011
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,5705,COSMOS 468,PAYLOAD,U,71114A,2019-02-22T04:38:41Z,42976,14.3567857799999992,0.00140090000000000006,74.0178999999999974,112.2791,79.0430999999999955,281.22969999999998,0,999,46798,1.81220000000000003e-05,2.59999999999999999e-07,0,2414226,0 COSMOS 468,1  5705U 71114A   19053.19353059  .00000026  00000-0  18122-4 0  9990,2  5705  74.0179 112.2791 0014009  79.0431 281.2297 14.35678578467987,1971-114A,5705,7150.94899999999961,100.301000000000002,782.831000000000017,762.796000000000049
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,8860,P 76-5,PAYLOAD,U,76047A,2019-02-22T04:38:49Z,740000,13.6759873699999996,0.0041317000000000003,99.7177999999999969,174.25739999999999,317.435699999999997,113.249899999999997,0,999,13134,5.42420000000000001e-05,0,0,2414359,0 P 76-5,1  8860U 76047A   19053.19363125  .00000000  00000-0  54242-4 0  9995,2  8860  99.7178 174.2574 0041317 317.4357 113.2499 13.67598737131348,1976-047A,8860,7386.34100000000035,105.293999999999997,1038.72399999999993,977.687999999999988
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,12087,COSMOS 1225,PAYLOAD,U,80097A,2019-02-22T04:38:51Z,441216,13.7449418399999992,0.00553149999999999996,82.9451999999999998,292.456900000000019,304.556500000000028,172.919999999999987,0,999,91661,3.32019999999999978e-07,1.49999999999999993e-07,0,2414360,0 COSMOS 1225,1 12087U 80097A   19053.19365094  .00000015  00000-0  33202-6 0  9999,2 12087  82.9452 292.4569 0055315 304.5565 172.9200 13.74494184916613,1980-097A,12087,7361.61700000000019,104.765000000000001,1024.20299999999997,942.760999999999967
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,25258,UFO 8 (USA 138),PAYLOAD,U,98016A,2019-02-22T04:39:00Z,294624,1.00277089000000008,0.000716399999999999958,8.17469999999999963,34.8068000000000026,308.073199999999986,50.4795999999999978,0,999,7678,0,-3.90000000000000025e-07,0,2414539,0 UFO 8 (USA 138),1 25258U 98016A   19053.19375341 -.00000039  00000-0  00000+0 0  9999,2 25258   8.1747  34.8068 0007164 308.0732  50.4796  1.00277089 76784,1998-016A,25258,42163.2450000000026,1436.01999999999998,35815.3150000000023,35754.9040000000023
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43803,JY1SAT,PAYLOAD,U,18099AX,2019-02-22T04:40:05Z,543904,14.9517679300000008,0.00150840000000000002,97.7545999999999964,126.518600000000006,3.21099999999999985,356.920500000000004,0,999,1201,2.76470000000000014e-05,2.46000000000000016e-06,0,2414357,0 JY1SAT,1 43803U 18099AX  19053.19450861  .00000246  00000-0  27647-4 0  9999,2 43803  97.7546 126.5186 0015084   3.2110 356.9205 14.95176793 12018,2018-099AX,43803,6959.96100000000024,96.3089999999999975,592.323999999999955,571.326999999999998
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,42820,BIRD JJ,PAYLOAD,U,98067MU,2019-02-22T04:40:19Z,157088,15.8668859100000006,0.00034610000000000001,51.6293999999999969,154.810599999999994,8.66699999999999982,351.439300000000003,0,999,9326,0.000391950000000000013,0.00102639000000000007,0,2414359,0 BIRD JJ,1 42820U 98067MU  19053.19466617  .00102639  00000-0  39195-3 0  9995,2 42820  51.6294 154.8106 0003461   8.6670 351.4393 15.86688591 93266,1998-067MU,42820,6689.71100000000024,90.7549999999999955,313.89100000000002,309.259999999999991
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,26082,GLOBALSTAR M062,PAYLOAD,U,00008B,2019-02-22T04:40:26Z,844096,12.4335769799999998,0.000658300000000000009,51.9859000000000009,39.0914000000000001,220.805700000000002,223.213600000000014,0,999,87213,-8.37909999999999979e-05,-1.10000000000000006e-06,0,2414277,0 GLOBALSTAR M062,1 26082U 00008B   19053.19475514 -.00000110  00000-0 -83791-4 0  9996,2 26082  51.9859  39.0914 0006583 220.8057 223.2136 12.43357698872137,2000-008B,26082,7870.53799999999956,115.814999999999998,1497.58400000000006,1487.22199999999998
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,25467,IRIDIUM 82,PAYLOAD,U,98051A,2019-02-22T04:40:49Z,105056,14.9025143500000006,0.0180277000000000007,86.3975999999999971,99.8383999999999929,358.772100000000023,1.3035000000000001,0,999,7840,4.72960000000000025e-05,6.63000000000000005e-06,0,2414527,0 IRIDIUM 82,1 25467U 98051A   19053.19501279  .00000663  00000-0  47296-4 0  9996,2 25467  86.3976  99.8384 0180277 358.7721   1.3035 14.90251435 78409,1998-051A,25467,6975.28700000000026,96.6269999999999953,722.900999999999954,471.403999999999996
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,870,EXPLORER 20,PAYLOAD,U,64051A,2019-02-22T04:41:04Z,630272,13.9112071200000003,0.00981330000000000049,79.8987999999999943,304.406400000000019,101.1614,260.059399999999982,0,999,76234,4.99850000000000034e-05,7.40000000000000009e-07,0,2414334,0 EXPLORER 20,1   870U 64051A   19053.19519248  .00000074  00000-0  49985-4 0  9998,2   870  79.8988 304.4064 0098133 101.1614 260.0594 13.91120712762340,1964-051A,870,7302.84199999999964,103.513000000000005,996.371999999999957,853.043000000000006
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,7005,COSMOS 626,PAYLOAD,U,73108A,2019-02-22T04:41:23Z,184672,13.8535775300000008,0.00411240000000000043,65.4373999999999967,75.6976999999999975,107.315100000000001,253.241899999999987,0,999,28474,6.79560000000000031e-08,-8.60000000000000025e-07,0,2414260,0 COSMOS 626,1  7005U 73108A   19053.19540723 -.00000086  00000-0  67956-7 0  9995,2  7005  65.4374  75.6977 0041124 107.3151 253.2419 13.85357753284742,1973-108A,7005,7323.08100000000013,103.944000000000003,975.062000000000012,914.831000000000017
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,25679,GLOBALSTAR M042,PAYLOAD,U,99019D,2019-02-22T04:41:30Z,316992,12.2200679099999991,0.000276499999999999999,52.0013999999999967,83.0755999999999943,227.158800000000014,237.590900000000005,0,999,90327,-3.39179999999999987e-06,-9.1999999999999998e-07,0,2414259,0 GLOBALSTAR M042,1 25679U 99019D   19053.19548978 -.00000092  00000-0 -33918-5 0  9998,2 25679  52.0014  83.0756 0002765 227.1588 237.5909 12.22006791903271,1999-019D,25679,7961.94899999999961,117.837999999999994,1586.01600000000008,1581.61300000000006
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,41310,EUTE 9B,PAYLOAD,U,16005A,2019-02-22T04:41:30Z,818976,1.00272289000000003,0.000558000000000000011,0.0753999999999999948,84.8914000000000044,228.753099999999989,277.495400000000018,0,999,1131,0,3.90000000000000025e-07,0,2414288,0 EUTE 9B,1 41310U 16005A   19053.19549559  .00000039  00000-0  00000+0 0  9997,2 41310   0.0754  84.8914 0005580 228.7531 277.4954  1.00272289 11312,2016-005A,41310,42164.5899999999965,1436.08899999999994,35809.9830000000002,35762.9270000000033
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,38741,HYLAS 2,PAYLOAD,U,12043B,2019-02-22T04:42:32Z,652864,1.00270633000000009,0.000196800000000000013,0.0471999999999999989,294.381700000000023,42.4251000000000005,276.632499999999993,0,999,2405,0,1.30999999999999995e-06,0,2414383,0 HYLAS 2,1 38741U 12043B   19053.19621126  .00000131  00000-0  00000+0 0  9993,2 38741   0.0472 294.3817 0001968  42.4251 276.6325  1.00270633 24058,2012-043B,38741,42165.0539999999964,1436.11300000000006,35795.2169999999969,35778.6209999999992
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,20026,COSMOS 2024 (ETALON 2),PAYLOAD,U,89039C,2019-02-22T04:42:47Z,837664,2.13204306999999993,0.00176249999999999996,65.3268000000000058,41.5101999999999975,223.287700000000001,346.117500000000007,0,999,23153,0,-3.49999999999999984e-07,0,2414253,0 COSMOS 2024 (ETALON 2),1 20026U 89039C   19053.19638701 -.00000035  00000-0  00000+0 0  9990,2 20026  65.3268  41.5102 0017625 223.2877 346.1175  2.13204307231530,1989-039C,20026,25499.8630000000012,675.408000000000015,19166.6719999999987,19076.7849999999999
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,23773,COSMOS 2327,PAYLOAD,U,96004A,2019-02-22T04:42:55Z,154880,13.7449910000000006,0.00483480000000000021,82.9826999999999941,291.449200000000019,153.345400000000012,324.427599999999984,0,999,15879,3.23239999999999975e-05,4.5999999999999999e-07,0,2414359,0 COSMOS 2327,1 23773U 96004A   19053.19647170  .00000046  00000-0  32324-4 0  9992,2 23773  82.9827 291.4492 0048348 153.3454 324.4276 13.74499100158799,1996-004A,23773,7361.59900000000016,104.765000000000001,1019.05600000000004,947.871999999999957
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,24665,EUTE 48A (HB2),PAYLOAD,U,96067A,2019-02-22T04:43:24Z,96288,0.983836370000000016,0.000441800000000000005,7.37640000000000029,51.776600000000002,9.98930000000000007,348.018899999999974,0,999,8176,0,-1.81000000000000003e-06,0,2414268,0 EUTE 48A (HB2),1 24665U 96067A   19053.19680667 -.00000181  00000-0  00000+0 0  9992,2 24665   7.3764  51.7766 0004418   9.9893 348.0189  0.98383637 81761,1996-067A,24665,42702.4950000000026,1463.6579999999999,36343.2260000000024,36305.4939999999988
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,26549,SAUDISAT 1B,PAYLOAD,U,00057E,2019-02-22T04:43:31Z,9152,14.8354352499999997,0.00354749999999999987,64.5523000000000025,17.4701999999999984,332.161900000000003,27.7588000000000008,0,999,99487,2.05170000000000002e-05,1.99999999999999991e-07,0,2414275,0 SAUDISAT 1B,1 26549U 00057E   19053.19688668  .00000020  00000-0  20517-4 0  9999,2 26549  64.5523  17.4702 0035475 332.1619  27.7588 14.83543525994877,2000-057E,26549,6996.29799999999977,97.063999999999993,642.981999999999971,593.342999999999961
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,7530,OSCAR 7,PAYLOAD,U,74089B,2019-02-22T04:43:32Z,179008,12.5363673700000007,0.00119129999999999995,101.728399999999993,22.1263000000000005,211.076699999999988,220.670800000000014,0,999,2592,-2.07570000000000013e-05,-4.79999999999999957e-07,0,2414261,0 OSCAR 7,1  7530U 74089B   19053.19690022 -.00000048  00000-0 -20757-4 0  9999,2  7530 101.7284  22.1263 0011913 211.0767 220.6708 12.53636737 25921,1974-089B,7530,7827.45700000000033,114.864999999999995,1458.64699999999993,1439.99700000000007
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43788,FLOCK 3S 3,PAYLOAD,U,18099AG,2019-02-22T04:44:21Z,397632,14.9511530500000003,0.00147069999999999992,97.7566000000000059,126.534700000000001,3.97719999999999985,356.156200000000013,0,999,1201,3.24460000000000007e-05,2.97999999999999984e-06,0,2414281,0 FLOCK 3S 3,1 43788U 18099AG  19053.19746988  .00000298  00000-0  32446-4 0  9999,2 43788  97.7566 126.5347 0014707   3.9772 356.1562 14.95115305 12013,2018-099AG,43788,6960.15099999999984,96.3130000000000024,592.253000000000043,571.779999999999973
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,5547,COSMOS 444,PAYLOAD,U,71086A,2019-02-22T04:44:31Z,278336,12.6208532899999994,0.0119565000000000001,74.0280999999999949,123.885400000000004,158.79140000000001,201.816100000000006,0,999,18217,8.74340000000000035e-05,0,0,2414361,0 COSMOS 444,1  5547U 71086A   19053.19758424 -.00000000  00000-0  87434-4 0  9992,2  5547  74.0281 123.8854 0119565 158.7914 201.8161 12.62085329182174,1971-086A,5547,7792.48499999999967,114.096000000000004,1507.52099999999996,1321.18000000000006
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,2873,OPS 5712 (P/L 152),PAYLOAD,U,67053G,2019-02-22T04:44:31Z,428672,13.9780843699999995,0.000652499999999999977,69.9749999999999943,28.8623000000000012,8.67619999999999969,77.3609000000000009,0,999,63570,2.16549999999999985e-05,-2.29999999999999995e-07,0,2414378,0 OPS 5712 (P/L 152),1  2873U 67053G   19053.19758598 -.00000023  00000-0  21655-4 0  9990,2  2873  69.9750  28.8623 0006525   8.6762  77.3609 13.97808437635707,1967-053G,2873,7279.53099999999995,103.018000000000001,906.144999999999982,896.645999999999958
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,41954,INS-1B,PAYLOAD,U,17008G,2019-02-22T04:44:38Z,89248,15.2363231199999998,0.000911699999999999989,97.4146999999999963,119.703900000000004,185.230199999999996,174.884199999999993,0,999,11206,5.4463999999999999e-05,1.23500000000000003e-05,0,2414346,0 INS-1B,1 41954U 17008G   19053.19766307  .00001235  00000-0  54464-4 0  9994,2 41954  97.4147 119.7039 0009117 185.2302 174.8842 15.23632312112068,2017-008G,41954,6873.03200000000015,94.5100000000000051,501.163000000000011,488.630999999999972
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,36519,COSMOS 2463,PAYLOAD,U,10017A,2019-02-22T04:44:59Z,113824,13.7143305499999997,0.00359180000000000003,82.9587999999999965,52.4498000000000033,345.484399999999994,14.5274999999999999,0,999,44176,-8.59159999999999953e-05,-6.30000000000000003e-07,0,2414348,0 COSMOS 2463,1 36519U 10017A   19053.19790641 -.00000063  00000-0 -85916-4 0  9992,2 36519  82.9588  52.4498 0035918 345.4844  14.5275 13.71433055441764,2010-017A,36519,7372.56700000000001,104.998999999999995,1020.91300000000001,967.951000000000022
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,27002,KOMPASS,PAYLOAD,U,01056B,2019-02-22T04:45:45Z,156384,13.7030660599999994,0.00196530000000000012,99.4316000000000031,189.541699999999992,176.275000000000006,305.893599999999992,0,999,86030,1.93970000000000008e-05,-2.70000000000000009e-07,0,2414234,0 KOMPASS,1 27002U 01056B   19053.19843931 -.00000027  00000-0  19397-4 0  9992,2 27002  99.4316 189.5417 0019653 176.2750 305.8936 13.70306606860305,2001-056B,27002,7376.60699999999997,105.084999999999994,1012.96900000000005,983.975000000000023
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,5398,RIGIDSPHERE 2 (LCS 4),PAYLOAD,U,71067E,2019-02-22T04:46:04Z,414944,14.3376934299999999,0.00655290000000000039,87.6269999999999953,356.914100000000019,60.2481000000000009,300.521299999999997,0,999,49091,5.22789999999999987e-05,1.6700000000000001e-06,0,2414282,0 RIGIDSPHERE 2 (LCS 4),1  5398U 71067E   19053.19866221  .00000167  00000-0  52279-4 0  9992,2  5398  87.6270 356.9141 0065529  60.2481 300.5213 14.33769343490914,1971-067E,5398,7157.29600000000028,100.433999999999997,826.062000000000012,732.259999999999991
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,43787,KAZSCISAT-1,PAYLOAD,U,18099AF,2019-02-22T04:46:34Z,978080,14.9510584299999998,0.00139539999999999998,97.7481999999999971,126.452600000000004,1.26970000000000005,358.855599999999981,0,999,1202,5.62679999999999973e-05,5.59999999999999975e-06,0,2414289,0 KAZSCISAT-1,1 43787U 18099AF  19053.19901595  .00000560  00000-0  56268-4 0  9995,2 43787  97.7482 126.4526 0013954   1.2697 358.8556 14.95105843 12026,2018-099AF,43787,6960.18099999999959,96.313999999999993,591.758000000000038,572.333999999999946
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,40613,THOR 7,PAYLOAD,U,15022A,2019-02-22T04:46:37Z,640928,1.00273103000000008,0.000253799999999999989,0.039899999999999998,267.574099999999987,72.2536000000000058,242.962700000000012,0,999,1402,0,-3.09999999999999997e-07,0,2414229,0 THOR 7,1 40613U 15022A   19053.19904677 -.00000031  00000-0  00000+0 0  9999,2 40613   0.0399 267.5741 0002538  72.2536 242.9627  1.00273103 14028,2015-022A,40613,42164.362000000001,1436.07799999999997,35796.9279999999999,35775.525999999998
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,28358,INTELSAT 1002,PAYLOAD,U,04022A,2019-02-22T04:46:37Z,640928,1.00272256000000004,0.000259500000000000019,0.0427000000000000018,277.318899999999985,80.3866000000000014,224.745000000000005,0,999,5383,0,-3.39999999999999974e-07,0,2414239,0 INTELSAT 1002,1 28358U 04022A   19053.19904677 -.00000034  00000-0  00000+0 0  9992,2 28358   0.0427 277.3189 0002595  80.3866 224.7450  1.00272256 53838,2004-022A,28358,42164.599000000002,1436.08999999999992,35797.4060000000027,35775.523000000001
1,GENERATED VIA SPACETRACK.ORG API,JSPOC,37793,APRIZESAT 6,PAYLOAD,U,11044F,2019-02-22T04:47:01Z,172832,14.7236615000000004,0.00457510000000000035,98.370599999999996,206.724700000000013,286.267600000000016,125.779300000000006,0,999,40376,1.35539999999999993e-05,2.99999999999999986e-07,0,2414277,0 APRIZESAT 6,1 37793U 11044F   19053.19931913  .00000030  00000-0  13554-4 0  9998,2 37793  98.3706 206.7247 0045751 286.2676 125.7793 14.72366150403760,2011-044F,37793,7031.66100000000006,97.8010000000000019,685.697000000000003,621.355000000000018
